frame,domain,stage,value
23,cpu_ms,render_submit,3087.216200
23,cpu_ms,render_wait,0.000600
23,cpu_ms,render_wall,3097.468200
23,cpu_ms,scene_metadata,0.022800
23,cpu_ms,scene_registration,1.497300
23,cpu_ms,scene_update,10.196200
23,cpu_ms,software_prepare,1.377800
23,count,blas_rebuilt,0
23,count,bvh_dispatches,36
23,count,bvh_nodes,13771756
23,count,gpu_timestamps,0
23,count,instances,48
24,cpu_ms,bvh_record,0.084500
24,cpu_ms,develop,0.101100
24,cpu_ms,develop_submit,0.075400
24,cpu_ms,develop_wait,0.000200
24,cpu_ms,frame_wall,3061.349300
24,cpu_ms,light_selection_record,0.017400
24,cpu_ms,preprocess_submit,6.673900
24,cpu_ms,render_setup,0.041400
24,cpu_ms,render_submit,3051.586900
24,cpu_ms,render_wait,0.000600
24,cpu_ms,render_wall,3061.247700
24,cpu_ms,scene_metadata,0.023000
24,cpu_ms,scene_registration,1.460900
24,cpu_ms,scene_update,9.607800
24,cpu_ms,software_prepare,1.343100
24,count,blas_rebuilt,0
24,count,bvh_dispatches,36
24,count,bvh_nodes,13771756
24,count,gpu_timestamps,0
24,count,instances,48
25,cpu_ms,bvh_record,0.086300
25,cpu_ms,develop,0.093400
25,cpu_ms,develop_submit,0.069200
25,cpu_ms,develop_wait,0.000200
25,cpu_ms,frame_wall,3241.514300
25,cpu_ms,light_selection_record,0.018200
25,cpu_ms,preprocess_submit,6.659400
25,cpu_ms,render_setup,0.040800
25,cpu_ms,render_submit,3231.676300
25,cpu_ms,render_wait,0.000400
25,cpu_ms,render_wall,3241.420500
25,cpu_ms,scene_metadata,0.023200
25,cpu_ms,scene_registration,1.516300
25,cpu_ms,scene_update,9.693000
25,cpu_ms,software_prepare,1.384400
25,count,blas_rebuilt,0
25,count,bvh_dispatches,36
25,count,bvh_nodes,13771756
25,count,gpu_timestamps,0
25,count,instances,48
26,cpu_ms,bvh_record,0.085400
26,cpu_ms,develop,0.094000
26,cpu_ms,develop_submit,0.068600
26,cpu_ms,develop_wait,0.000100
26,cpu_ms,frame_wall,3068.790700
26,cpu_ms,light_selection_record,0.018500
26,cpu_ms,preprocess_submit,6.657600
26,cpu_ms,render_setup,0.042800
26,cpu_ms,render_submit,3059.041400
26,cpu_ms,render_wait,0.000600
26,cpu_ms,render_wall,3068.696100
26,cpu_ms,scene_metadata,0.022800
26,cpu_ms,scene_registration,1.453900
26,cpu_ms,scene_update,9.600400
26,cpu_ms,software_prepare,1.357000
26,count,blas_rebuilt,0
26,count,bvh_dispatches,36
26,count,bvh_nodes,13771756
26,count,gpu_timestamps,0
26,count,instances,48
27,cpu_ms,bvh_record,0.084600
27,cpu_ms,develop,0.109300
27,cpu_ms,develop_submit,0.084300
27,cpu_ms,develop_wait,0.000200
27,cpu_ms,frame_wall,3148.046500
27,cpu_ms,light_selection_record,0.018400
27,cpu_ms,preprocess_submit,7.266800
27,cpu_ms,render_setup,0.042500
27,cpu_ms,render_submit,3137.590900
27,cpu_ms,render_wait,0.000700
27,cpu_ms,render_wall,3147.936500
27,cpu_ms,scene_metadata,0.023000
27,cpu_ms,scene_registration,1.527600
27,cpu_ms,scene_update,10.291400
27,cpu_ms,software_prepare,1.365800
27,count,blas_rebuilt,0
27,count,bvh_dispatches,36
27,count,bvh_nodes,13771756
27,count,gpu_timestamps,0
27,count,instances,48
28,cpu_ms,bvh_record,0.088500
28,cpu_ms,develop,0.093400
28,cpu_ms,develop_submit,0.068900
28,cpu_ms,develop_wait,0.000200
28,cpu_ms,frame_wall,3068.704900
28,cpu_ms,light_selection_record,0.018900
28,cpu_ms,preprocess_submit,7.262200
28,cpu_ms,render_setup,0.043400
28,cpu_ms,render_submit,3058.239400
28,cpu_ms,render_wait,0.000500
28,cpu_ms,render_wall,3068.611000
28,cpu_ms,scene_metadata,0.023300
28,cpu_ms,scene_registration,1.550400
28,cpu_ms,scene_update,10.317400
28,cpu_ms,software_prepare,1.368500
28,count,blas_rebuilt,0
28,count,bvh_dispatches,36
28,count,bvh_nodes,13771756
28,count,gpu_timestamps,0
28,count,instances,48
29,cpu_ms,bvh_record,0.087900
29,cpu_ms,develop,0.153300
29,cpu_ms,develop_submit,0.119600
29,cpu_ms,develop_wait,0.000400
29,cpu_ms,frame_wall,3132.194400
29,cpu_ms,light_selection_record,0.018200
29,cpu_ms,preprocess_submit,8.187700
29,cpu_ms,render_setup,0.046700
