frame,domain,stage,value
19,cpu_ms,develop_wait,0.000200
19,cpu_ms,frame_wall,3875.364200
19,cpu_ms,light_selection_record,0.055500
19,cpu_ms,preprocess_submit,67.701600
19,cpu_ms,render_setup,0.073200
19,cpu_ms,render_submit,3746.158400
19,cpu_ms,render_wait,0.000600
19,cpu_ms,render_wall,3875.268400
19,cpu_ms,scene_metadata,0.024200
19,cpu_ms,scene_registration,22.044800
19,cpu_ms,scene_update,129.009700
19,cpu_ms,software_prepare,38.028400
19,count,blas_rebuilt,0
19,count,bvh_dispatches,78
19,count,bvh_nodes,969840
19,count,gpu_timestamps,0
19,count,instances,928
20,cpu_ms,bvh_record,1.172600
20,cpu_ms,develop,0.091200
20,cpu_ms,develop_submit,0.068600
20,cpu_ms,develop_wait,0.000200
20,cpu_ms,frame_wall,3880.073000
20,cpu_ms,light_selection_record,0.066200
20,cpu_ms,preprocess_submit,68.821500
20,cpu_ms,render_setup,0.073100
20,cpu_ms,render_submit,3748.520300
20,cpu_ms,render_wait,0.000500
20,cpu_ms,render_wall,3879.980900
20,cpu_ms,scene_metadata,0.022700
20,cpu_ms,scene_registration,22.896100
20,cpu_ms,scene_update,131.362300
20,cpu_ms,software_prepare,38.358200
20,count,blas_rebuilt,0
20,count,bvh_dispatches,78
20,count,bvh_nodes,969840
20,count,gpu_timestamps,0
20,count,instances,928
21,cpu_ms,bvh_record,1.132000
21,cpu_ms,develop,0.103700
21,cpu_ms,develop_submit,0.068700
21,cpu_ms,develop_wait,0.000200
21,cpu_ms,frame_wall,3882.613100
21,cpu_ms,light_selection_record,0.053400
21,cpu_ms,preprocess_submit,72.757000
21,cpu_ms,render_setup,0.083200
21,cpu_ms,render_submit,3748.362900
21,cpu_ms,render_wait,0.000600
21,cpu_ms,render_wall,3882.508800
21,cpu_ms,scene_metadata,0.024500
21,cpu_ms,scene_registration,22.438200
21,cpu_ms,scene_update,134.036800
21,cpu_ms,software_prepare,37.614300
21,count,blas_rebuilt,0
21,count,bvh_dispatches,78
21,count,bvh_nodes,969840
21,count,gpu_timestamps,0
21,count,instances,928
22,cpu_ms,bvh_record,1.608500
22,cpu_ms,develop,0.104800
22,cpu_ms,develop_submit,0.067600
22,cpu_ms,develop_wait,0.000200
22,cpu_ms,frame_wall,3869.240900
22,cpu_ms,light_selection_record,0.087500
22,cpu_ms,preprocess_submit,68.844500
22,cpu_ms,render_setup,0.085500
22,cpu_ms,render_submit,3739.086300
22,cpu_ms,render_wait,0.000800
22,cpu_ms,render_wall,3869.135600
22,cpu_ms,scene_metadata,0.023300
22,cpu_ms,scene_registration,20.479100
22,cpu_ms,scene_update,129.936900
22,cpu_ms,software_prepare,38.867100
22,count,blas_rebuilt,0
22,count,bvh_dispatches,78
22,count,bvh_nodes,969840
22,count,gpu_timestamps,0
22,count,instances,928
23,cpu_ms,bvh_record,1.105700
23,cpu_ms,develop,0.094900
23,cpu_ms,develop_submit,0.068100
23,cpu_ms,develop_wait,0.000200
23,cpu_ms,frame_wall,3872.247800
23,cpu_ms,light_selection_record,0.053200
23,cpu_ms,preprocess_submit,69.946900
23,cpu_ms,render_setup,0.072200
23,cpu_ms,render_submit,3740.217000
23,cpu_ms,render_wait,0.000700
23,cpu_ms,render_wall,3872.152400
23,cpu_ms,scene_metadata,0.024800
23,cpu_ms,scene_registration,22.578300
23,cpu_ms,scene_update,131.835900
23,cpu_ms,software_prepare,38.106600
23,count,blas_rebuilt,0
23,count,bvh_dispatches,78
23,count,bvh_nodes,969840
23,count,gpu_timestamps,0
23,count,instances,928
24,cpu_ms,bvh_record,1.126200
24,cpu_ms,develop,0.179100
24,cpu_ms,develop_submit,0.099000
24,cpu_ms,develop_wait,0.000400
24,cpu_ms,frame_wall,3878.918200
24,cpu_ms,light_selection_record,0.063100
24,cpu_ms,preprocess_submit,68.642800
