frame,domain,stage,value
35,cpu_ms,scene_update,213.568900
35,cpu_ms,software_prepare,39.257000
35,cpu_ms,static_upload,154.528700
35,count,gpu_timestamps,0
35,count,instances,928
35,count,native_ray_query,1
35,count,static_upload_bytes,250720
35,count,static_upload_calls,2345
36,cpu_ms,develop,2.284100
36,cpu_ms,develop_submit,1.292400
36,cpu_ms,develop_wait,0.013500
36,cpu_ms,frame_wall,369.797700
36,cpu_ms,light_selection_record,0.159500
36,cpu_ms,preprocess_submit,12.463600
36,cpu_ms,render_setup,0.290600
36,cpu_ms,render_submit,157.071700
36,cpu_ms,render_wait,0.032100
36,cpu_ms,render_wall,367.511900
36,cpu_ms,scene_metadata,0.182300
36,cpu_ms,scene_registration,158.884000
36,cpu_ms,scene_update,209.978600
36,cpu_ms,software_prepare,38.285700
36,cpu_ms,static_upload,153.464300
36,count,gpu_timestamps,0
36,count,instances,928
36,count,native_ray_query,1
36,count,static_upload_bytes,250720
36,count,static_upload_calls,2345
37,cpu_ms,develop,2.281300
37,cpu_ms,develop_submit,1.975600
37,cpu_ms,develop_wait,0.026000
37,cpu_ms,frame_wall,371.570200
37,cpu_ms,light_selection_record,0.150900
37,cpu_ms,preprocess_submit,12.427100
37,cpu_ms,render_setup,0.284100
37,cpu_ms,render_submit,159.305200
37,cpu_ms,render_wait,0.030900
37,cpu_ms,render_wall,369.286100
37,cpu_ms,scene_metadata,0.182700
37,cpu_ms,scene_registration,158.839100
37,cpu_ms,scene_update,209.449500
37,cpu_ms,software_prepare,37.846200
37,cpu_ms,static_upload,151.996800
37,count,gpu_timestamps,0
37,count,instances,928
37,count,native_ray_query,1
37,count,static_upload_bytes,250720
37,count,static_upload_calls,2345
38,cpu_ms,develop,1.106600
38,cpu_ms,develop_submit,0.836500
38,cpu_ms,develop_wait,0.007800
38,cpu_ms,frame_wall,372.050500
38,cpu_ms,light_selection_record,0.182200
