frame,domain,stage,value
23,cpu_ms,frame_wall,95.412100
23,cpu_ms,light_selection_record,0.089300
23,cpu_ms,preprocess_submit,1.391000
23,cpu_ms,render_setup,0.209200
23,cpu_ms,render_submit,82.029000
23,cpu_ms,render_wait,0.011800
23,cpu_ms,render_wall,95.064300
23,cpu_ms,scene_metadata,0.190400
23,cpu_ms,scene_registration,8.482200
23,cpu_ms,scene_update,12.638200
23,cpu_ms,software_prepare,2.482500
23,cpu_ms,static_upload,8.559400
23,count,gpu_timestamps,0
23,count,instances,49
23,count,native_ray_query,1
23,count,static_upload_bytes,10608
23,count,static_upload_calls,104
24,cpu_ms,develop,1.358400
24,cpu_ms,develop_submit,1.232400
24,cpu_ms,develop_wait,0.005400
24,cpu_ms,frame_wall,96.147200
24,cpu_ms,light_selection_record,0.135600
24,cpu_ms,preprocess_submit,1.623700
24,cpu_ms,render_setup,0.213600
24,cpu_ms,render_submit,80.968400
24,cpu_ms,render_wait,0.011600
24,cpu_ms,render_wall,94.787700
24,cpu_ms,scene_metadata,0.216800
24,cpu_ms,scene_registration,9.382700
24,cpu_ms,scene_update,13.488500
24,cpu_ms,software_prepare,2.126700
24,cpu_ms,static_upload,9.727400
24,count,gpu_timestamps,0
24,count,instances,49
24,count,native_ray_query,1
24,count,static_upload_bytes,10608
24,count,static_upload_calls,104
25,cpu_ms,develop,0.608000
25,cpu_ms,develop_submit,0.326200
25,cpu_ms,develop_wait,0.017700
25,cpu_ms,frame_wall,91.534400
25,cpu_ms,light_selection_record,0.071900
25,cpu_ms,preprocess_submit,1.569200
25,cpu_ms,render_setup,0.209200
25,cpu_ms,render_submit,80.192000
25,cpu_ms,render_wait,0.030400
25,cpu_ms,render_wall,90.924200
25,cpu_ms,scene_metadata,0.169000
25,cpu_ms,scene_registration,6.574800
25,cpu_ms,scene_update,10.381200
25,cpu_ms,software_prepare,1.993500
25,cpu_ms,static_upload,6.909000
25,count,gpu_timestamps,0
25,count,instances,49
25,count,native_ray_query,1
25,count,static_upload_bytes,10608
25,count,static_upload_calls,104
26,cpu_ms,develop,0.568900
26,cpu_ms,develop_submit,0.331200
26,cpu_ms,develop_wait,0.017800
26,cpu_ms,frame_wall,99.483300
26,cpu_ms,light_selection_record,0.105100
26,cpu_ms,preprocess_submit,1.042700
26,cpu_ms,render_setup,0.283600
26,cpu_ms,render_submit,82.834900
26,cpu_ms,render_wait,0.024700
26,cpu_ms,render_wall,98.912900
26,cpu_ms,scene_metadata,0.215500
26,cpu_ms,scene_registration,11.522300
26,cpu_ms,scene_update,15.461300
26,cpu_ms,software_prepare,2.572400
26,cpu_ms,static_upload,11.689300
26,count,gpu_timestamps,0
26,count,instances,49
26,count,native_ray_query,1
26,count,static_upload_bytes,10608
26,count,static_upload_calls,104
27,cpu_ms,develop,0.445100
27,cpu_ms,develop_submit,0.179700
27,cpu_ms,develop_wait,0.006800
27,cpu_ms,frame_wall,94.750900
27,cpu_ms,light_selection_record,0.074300
27,cpu_ms,preprocess_submit,0.973400
27,cpu_ms,render_setup,0.247900
27,cpu_ms,render_submit,80.562200
27,cpu_ms,render_wait,0.013600
27,cpu_ms,render_wall,94.304600
27,cpu_ms,scene_metadata,0.195500
27,cpu_ms,scene_registration,9.391500
27,cpu_ms,scene_update,13.301600
27,cpu_ms,software_prepare,2.663600
27,cpu_ms,static_upload,9.571000
27,count,gpu_timestamps,0
27,count,instances,49
27,count,native_ray_query,1
27,count,static_upload_bytes,10608
27,count,static_upload_calls,104
28,cpu_ms,develop,0.432800
28,cpu_ms,develop_submit,0.224200
28,cpu_ms,develop_wait,0.010200
28,cpu_ms,frame_wall,91.317500
28,cpu_ms,light_selection_record,0.070700
28,cpu_ms,preprocess_submit,0.981300
28,cpu_ms,render_setup,0.204500
28,cpu_ms,render_submit,79.662500
28,cpu_ms,render_wait,0.021300
28,cpu_ms,render_wall,90.883100
28,cpu_ms,scene_metadata,0.327500
28,cpu_ms,scene_registration,7.406600
28,cpu_ms,scene_update,10.873400
28,cpu_ms,software_prepare,2.084300
28,cpu_ms,static_upload,7.722000
28,count,gpu_timestamps,0
28,count,instances,49
28,count,native_ray_query,1
28,count,static_upload_bytes,10608
28,count,static_upload_calls,104
29,cpu_ms,develop,0.298900
29,cpu_ms,develop_submit,0.164500
29,cpu_ms,develop_wait,0.005600
29,cpu_ms,frame_wall,94.057900
29,cpu_ms,light_selection_record,0.070200
29,cpu_ms,preprocess_submit,0.950300
29,cpu_ms,render_setup,0.291800
29,cpu_ms,render_submit,80.806200
29,cpu_ms,render_wait,0.012700
29,cpu_ms,render_wall,93.757900
29,cpu_ms,scene_metadata,0.164600
29,cpu_ms,scene_registration,8.076000
29,cpu_ms,scene_update,12.382800
29,cpu_ms,software_prepare,3.119600
29,cpu_ms,static_upload,8.153900
29,count,gpu_timestamps,0
29,count,instances,49
29,count,native_ray_query,1
29,count,static_upload_bytes,10608
29,count,static_upload_calls,104
30,cpu_ms,develop,0.518700
30,cpu_ms,develop_submit,0.278900
30,cpu_ms,develop_wait,0.015400
30,cpu_ms,frame_wall,91.758100
30,cpu_ms,light_selection_record,0.069000
30,cpu_ms,preprocess_submit,0.955900
30,cpu_ms,render_setup,0.187700
30,cpu_ms,render_submit,80.511000
30,cpu_ms,render_wait,0.021800
30,cpu_ms,render_wall,91.237500
30,cpu_ms,scene_metadata,0.204700
30,cpu_ms,scene_registration,7.096200
30,cpu_ms,scene_update,10.376600
30,cpu_ms,software_prepare,2.048700
30,cpu_ms,static_upload,7.449100
30,count,gpu_timestamps,0
30,count,instances,49
30,count,native_ray_query,1
30,count,static_upload_bytes,10608
30,count,static_upload_calls,104
31,cpu_ms,develop,0.351300
31,cpu_ms,develop_submit,0.194700
31,cpu_ms,develop_wait,0.009000
31,cpu_ms,frame_wall,94.508900
31,cpu_ms,light_selection_record,0.070000
31,cpu_ms,preprocess_submit,0.961700
31,cpu_ms,render_setup,0.188900
31,cpu_ms,render_submit,82.051800
31,cpu_ms,render_wait,0.015600
31,cpu_ms,render_wall,94.156400
31,cpu_ms,scene_metadata,0.576100
31,cpu_ms,scene_registration,8.204900
31,cpu_ms,scene_update,11.735000
31,cpu_ms,software_prepare,1.920000
31,cpu_ms,static_upload,8.694500
31,count,gpu_timestamps,0
31,count,instances,49
31,count,native_ray_query,1
31,count,static_upload_bytes,10608
31,count,static_upload_calls,104
32,cpu_ms,develop,0.259400
32,cpu_ms,develop_submit,0.148300
32,cpu_ms,develop_wait,0.004900
32,cpu_ms,frame_wall,91.696700
32,cpu_ms,light_selection_record,0.069000
32,cpu_ms,preprocess_submit,0.952800
32,cpu_ms,render_setup,0.188000
