frame,domain,stage,value
27,cpu_ms,frame_wall,75.959600
27,cpu_ms,light_selection_record,0.072600
27,cpu_ms,preprocess_submit,1.235200
27,cpu_ms,render_setup,0.201600
27,cpu_ms,render_submit,57.882800
27,cpu_ms,render_wait,0.030400
27,cpu_ms,render_wall,75.187200
27,cpu_ms,scene_metadata,0.172300
27,cpu_ms,scene_registration,13.691400
27,cpu_ms,scene_update,16.772300
27,cpu_ms,software_prepare,1.598100
27,cpu_ms,static_upload,13.554200
27,count,gpu_timestamps,0
27,count,instances,48
27,count,native_ray_query,1
27,count,static_upload_bytes,11308
27,count,static_upload_calls,123
28,cpu_ms,develop,0.344400
28,cpu_ms,develop_submit,0.202000
28,cpu_ms,develop_wait,0.007700
28,cpu_ms,frame_wall,77.323400
28,cpu_ms,light_selection_record,0.088400
28,cpu_ms,preprocess_submit,1.227800
28,cpu_ms,render_setup,0.204700
28,cpu_ms,render_submit,58.712000
28,cpu_ms,render_wait,0.014100
28,cpu_ms,render_wall,76.977700
28,cpu_ms,scene_metadata,0.212600
28,cpu_ms,scene_registration,14.247800
28,cpu_ms,scene_update,17.819900
28,cpu_ms,software_prepare,2.040300
28,cpu_ms,static_upload,13.989500
28,count,gpu_timestamps,0
28,count,instances,48
28,count,native_ray_query,1
28,count,static_upload_bytes,11308
28,count,static_upload_calls,123
29,cpu_ms,develop,1.416600
29,cpu_ms,develop_submit,0.765100
29,cpu_ms,develop_wait,0.068300
29,cpu_ms,frame_wall,67.881600
29,cpu_ms,light_selection_record,0.071900
29,cpu_ms,preprocess_submit,1.172600
29,cpu_ms,render_setup,0.197600
29,cpu_ms,render_submit,55.158500
29,cpu_ms,render_wait,0.037300
29,cpu_ms,render_wall,66.462200
29,cpu_ms,scene_metadata,0.174000
29,cpu_ms,scene_registration,7.964300
29,cpu_ms,scene_update,10.936500
29,cpu_ms,software_prepare,1.551500
29,cpu_ms,static_upload,8.526800
29,count,gpu_timestamps,0
29,count,instances,48
29,count,native_ray_query,1
29,count,static_upload_bytes,11308
29,count,static_upload_calls,123
30,cpu_ms,develop,0.667400
30,cpu_ms,develop_submit,0.406300
30,cpu_ms,develop_wait,0.021200
30,cpu_ms,frame_wall,79.092500
30,cpu_ms,light_selection_record,0.081800
30,cpu_ms,preprocess_submit,1.271000
30,cpu_ms,render_setup,0.288700
30,cpu_ms,render_submit,60.062300
30,cpu_ms,render_wait,0.030500
30,cpu_ms,render_wall,78.423100
30,cpu_ms,scene_metadata,0.219900
30,cpu_ms,scene_registration,14.312500
30,cpu_ms,scene_update,17.680600
30,cpu_ms,software_prepare,1.792900
30,cpu_ms,static_upload,14.212300
30,count,gpu_timestamps,0
30,count,instances,48
30,count,native_ray_query,1
30,count,static_upload_bytes,11308
30,count,static_upload_calls,123
31,cpu_ms,develop,0.902800
31,cpu_ms,develop_submit,0.480900
31,cpu_ms,develop_wait,0.018500
31,cpu_ms,frame_wall,72.729700
31,cpu_ms,light_selection_record,0.072600
31,cpu_ms,preprocess_submit,1.216700
31,cpu_ms,render_setup,0.196700
31,cpu_ms,render_submit,58.230800
31,cpu_ms,render_wait,0.071000
31,cpu_ms,render_wall,71.824700
31,cpu_ms,scene_metadata,0.190200
31,cpu_ms,scene_registration,9.892100
31,cpu_ms,scene_update,13.122500
31,cpu_ms,software_prepare,1.748500
31,cpu_ms,static_upload,10.060000
31,count,gpu_timestamps,0
31,count,instances,48
31,count,native_ray_query,1
31,count,static_upload_bytes,11308
31,count,static_upload_calls,123
32,cpu_ms,develop,0.507400
32,cpu_ms,develop_submit,0.288300
32,cpu_ms,develop_wait,0.013700
32,cpu_ms,frame_wall,82.998900
32,cpu_ms,light_selection_record,0.192300
32,cpu_ms,preprocess_submit,1.440200
32,cpu_ms,render_setup,0.368100
32,cpu_ms,render_submit,62.645800
32,cpu_ms,render_wait,0.022900
32,cpu_ms,render_wall,82.489800
32,cpu_ms,scene_metadata,0.441100
32,cpu_ms,scene_registration,14.154000
32,cpu_ms,scene_update,18.522700
32,cpu_ms,software_prepare,2.292000
32,cpu_ms,static_upload,14.547200
32,count,gpu_timestamps,0
32,count,instances,48
32,count,native_ray_query,1
32,count,static_upload_bytes,11308
32,count,static_upload_calls,123
33,cpu_ms,develop,0.649500
33,cpu_ms,develop_submit,0.366300
33,cpu_ms,develop_wait,0.012000
33,cpu_ms,frame_wall,73.862400
33,cpu_ms,light_selection_record,0.075500
33,cpu_ms,preprocess_submit,1.222800
33,cpu_ms,render_setup,0.285100
33,cpu_ms,render_submit,56.676300
33,cpu_ms,render_wait,0.020300
33,cpu_ms,render_wall,73.211300
33,cpu_ms,scene_metadata,0.188500
33,cpu_ms,scene_registration,12.906700
33,cpu_ms,scene_update,16.020900
33,cpu_ms,software_prepare,1.624100
33,cpu_ms,static_upload,12.823700
33,count,gpu_timestamps,0
33,count,instances,48
33,count,native_ray_query,1
33,count,static_upload_bytes,11308
33,count,static_upload_calls,123
34,cpu_ms,develop,0.716600
34,cpu_ms,develop_submit,0.415800
34,cpu_ms,develop_wait,0.020500
34,cpu_ms,frame_wall,77.729100
34,cpu_ms,light_selection_record,0.083700
34,cpu_ms,preprocess_submit,1.225800
34,cpu_ms,render_setup,0.212300
34,cpu_ms,render_submit,58.911500
34,cpu_ms,render_wait,0.034800
34,cpu_ms,render_wall,77.009800
34,cpu_ms,scene_metadata,0.202300
34,cpu_ms,scene_registration,14.315300
34,cpu_ms,scene_update,17.653800
34,cpu_ms,software_prepare,1.824100
34,cpu_ms,static_upload,14.166100
34,count,gpu_timestamps,0
34,count,instances,48
34,count,native_ray_query,1
34,count,static_upload_bytes,11308
34,count,static_upload_calls,123
35,cpu_ms,develop,0.673900
35,cpu_ms,develop_submit,0.378900
35,cpu_ms,develop_wait,0.012900
35,cpu_ms,frame_wall,77.254500
35,cpu_ms,light_selection_record,0.093800
35,cpu_ms,preprocess_submit,1.235300
35,cpu_ms,render_setup,0.252600
35,cpu_ms,render_submit,59.339700
35,cpu_ms,render_wait,0.027300
35,cpu_ms,render_wall,76.578600
35,cpu_ms,scene_metadata,0.171500
35,cpu_ms,scene_registration,13.430200
35,cpu_ms,scene_update,16.589000
35,cpu_ms,software_prepare,1.656000
35,cpu_ms,static_upload,13.197000
35,count,gpu_timestamps,0
35,count,instances,48
35,count,native_ray_query,1
35,count,static_upload_bytes,11308
35,count,static_upload_calls,123
36,cpu_ms,develop,0.594100
36,cpu_ms,develop_submit,0.332500
36,cpu_ms,develop_wait,0.024700
36,cpu_ms,frame_wall,72.902500
36,cpu_ms,light_selection_record,0.089800
36,cpu_ms,preprocess_submit,1.431800
36,cpu_ms,render_setup,0.211400
36,cpu_ms,render_submit,54.323400
36,cpu_ms,render_wait,0.025400
36,cpu_ms,render_wall,72.306400
36,cpu_ms,scene_metadata,0.209500
36,cpu_ms,scene_registration,13.879300
36,cpu_ms,scene_update,17.533300
36,cpu_ms,software_prepare,1.920200
36,cpu_ms,static_upload,13.906700
36,count,gpu_timestamps,0
36,count,instances,48
36,count,native_ray_query,1
36,count,static_upload_bytes,11308
36,count,static_upload_calls,123
