frame,domain,stage,value
42,cpu_ms,render_setup,0.920800
42,cpu_ms,render_submit,0.148200
42,cpu_ms,render_wait,48.642700
42,cpu_ms,render_wall,62.156600
42,cpu_ms,scene_metadata,0.195200
42,cpu_ms,scene_registration,10.221700
42,cpu_ms,scene_update,12.381700
42,cpu_ms,software_prepare,1.592000
42,count,gpu_timestamps,0
42,count,instances,48
42,count,native_ray_query,1
43,cpu_ms,develop,0.280500
43,cpu_ms,develop_submit,0.052600
43,cpu_ms,develop_wait,0.098500
43,cpu_ms,frame_wall,66.362300
43,cpu_ms,light_selection_record,0.081100
43,cpu_ms,preprocess_submit,0.325800
43,cpu_ms,render_setup,1.002800
43,cpu_ms,render_submit,0.190100
43,cpu_ms,render_wait,49.262900
43,cpu_ms,render_wall,66.081000
43,cpu_ms,scene_metadata,0.233400
43,cpu_ms,scene_registration,12.854200
43,cpu_ms,scene_update,15.604800
43,cpu_ms,software_prepare,2.106400
43,count,gpu_timestamps,0
43,count,instances,48
43,count,native_ray_query,1
44,cpu_ms,develop,0.405700
44,cpu_ms,develop_submit,0.093600
44,cpu_ms,develop_wait,0.102300
44,cpu_ms,frame_wall,59.314000
44,cpu_ms,light_selection_record,0.102700
44,cpu_ms,preprocess_submit,0.276000
44,cpu_ms,render_setup,1.064800
